Datum,Waterstand,Temperatuur water,B2214004 Luchtdruk,Waterstand gecorrigeerd
2024-11-06 21:00:00,1195.95,14.05,1032.9,1189
2024-11-06 20:00:00,1195.76,14.04,1032.5,1189.2
2024-11-06 19:00:00,1195.63,14.04,1032.2,1189.4
2024-11-06 18:00:00,1195.49,14.04,1031.6,1189.9
2024-11-06 17:00:00,1195.37,14.05,1031.1,1190.2
2024-11-06 16:00:00,1195.22,14.05,1030.9,1190.3
2024-11-06 15:00:00,1195.19,14.05,1031,1190.2
2024-11-06 14:00:00,1195.14,14.07,1031.1,1190
2024-11-06 13:00:00,1194.74,14.05,1031.2,1189.5
2024-11-06 12:00:00,1194.54,14.04,1031.3,1189.2
2024-11-06 11:00:00,1194.37,14.06,1030.8,1189.5
2024-11-06 10:00:00,1194.13,14.03,1030.3,1189.8
2024-11-06 09:00:00,1193.77,14.04,1029.6,1190.1
2024-11-06 08:00:00,1193.36,14.04,1028.7,1190.6
2024-11-06 07:00:00,1193.15,14.05,1028.4,1190.7
2024-11-06 06:00:00,1192.92,14.03,1028.1,1190.8
2024-11-06 05:00:00,1192.66,14.04,1027.5,1191.1
2024-11-06 04:00:00,1192.46,14.04,1027.4,1191
2024-11-06 03:00:00,1192.34,14.03,1027,1191.3
2024-11-06 02:00:00,1192.22,14.06,1026.8,1191.4
2024-11-06 01:00:00,1192.06,14.05,1026.7,1191.4
2024-11-06 00:00:00,1191.91,14.03,1026,1191.9
2024-11-05 23:00:00,1191.81,14.05,1025.8,1192
2024-11-05 22:00:00,1191.68,14.04,1025.5,1192.2
2024-11-05 21:00:00,1191.64,14.07,1025,1192.7
2024-11-05 20:00:00,1191.57,14.04,1024.7,1192.9
2024-11-05 19:00:00,1191.5,14.04,1024.6,1192.9
2024-11-05 18:00:00,1191.4,14.05,1024.3,1193.1
2024-11-05 17:00:00,1191.19,14.06,1023.8,1193.4
2024-11-05 16:00:00,1190.67,14.06,1023.6,1193.1
2024-11-05 15:00:00,1190.87,14.07,1023,1193.9
2024-11-05 14:00:00,1190.87,14.07,1022.7,1194.2
2024-11-05 13:00:00,1190.6,14.06,1023,1193.6
2024-11-05 12:00:00,1191.28,14.05,1023.2,1194.1
2024-11-02 11:00:00,1196.71,14.14,1031.6,1191.1
2024-11-02 10:00:00,1196.42,14.12,1031.6,1190.8
2024-11-02 09:00:00,1195.86,14.11,1031.1,1190.7
2024-11-02 08:00:00,1195.49,14.13,1030.2,1191.3
2024-11-02 07:00:00,1195.15,14.13,1029.4,1191.8
2024-11-02 06:00:00,1194.92,14.12,1029,1191.9
2024-11-02 05:00:00,1194.75,14.13,1028.6,1192.2
2024-11-02 04:00:00,1194.57,14.13,1028.3,1192.3
2024-11-02 03:00:00,1194.46,14.13,1028.2,1192.3
2024-11-02 02:00:00,1194.3,14.14,1028.1,1192.2
2024-11-02 01:00:00,1194.1,14.14,1027.6,1192.5
2024-11-02 00:00:00,1193.98,14.15,1027.3,1192.7
2024-11-01 23:00:00,1193.81,14.13,1027,1192.8
2024-11-01 22:00:00,1193.62,14.13,1026.9,1192.7
2024-11-01 21:00:00,1193.39,14.13,1026.3,1193.1
2024-11-01 20:00:00,1193.18,14.13,1025.6,1193.6
2024-11-01 19:00:00,1193.03,14.13,1025,1194.1
2024-11-01 18:00:00,1192.94,14.13,1024.7,1194.3
2024-11-01 17:00:00,1192.88,14.14,1024.3,1194.6
2024-11-01 16:00:00,1192.87,14.14,1024.1,1194.8
2024-11-01 15:00:00,1192.83,14.14,1023.6,1195.3
2024-11-01 14:00:00,1192.94,14.14,1023.7,1195.3
2024-11-01 13:00:00,1193.09,14.13,1023.9,1195.3
2024-11-01 12:00:00,1193.12,14.14,1024.3,1194.9
2024-11-01 11:00:00,1193.22,14.14,1024.4,1194.9
2024-11-01 10:00:00,1193.32,14.14,1024.4,1195
2024-11-01 09:00:00,1193.37,14.13,1024.3,1195.1
2024-11-01 08:00:00,1193.3,14.14,1024.1,1195.3
2024-11-01 07:00:00,1193.28,14.14,1023.8,1195.6
2024-11-01 06:00:00,1193.36,14.14,1023.9,1195.5
2024-11-01 05:00:00,1193.44,14.14,1024,1195.5
2024-11-01 04:00:00,1193.58,14.15,1024.3,1195.4
2024-11-01 03:00:00,1193.71,14.14,1024.3,1195.5
2024-11-01 02:00:00,1193.9,14.15,1024.6,1195.4
2024-11-01 01:00:00,1194.11,14.13,1024.8,1195.4
2024-11-01 00:00:00,1194.35,14.15,1025.1,1195.3
2024-10-31 23:00:00,1194.48,14.14,1025.3,1195.3
2024-10-31 22:00:00,1194.62,14.15,1025.5,1195.2
2024-10-31 21:00:00,1194.74,14.15,1025.4,1195.4
2024-10-31 20:00:00,1194.93,14.16,1025.5,1195.5
2024-10-31 19:00:00,1195.14,14.16,1025.9,1195.3
2024-10-31 18:00:00,1195.97,14.16,1026,1196.1
2024-10-31 17:00:00,1196.07,14.16,1025.9,1196.3
2024-10-31 16:00:00,1196.22,14.15,1026.2,1196.1
2024-10-31 15:00:00,1196.4,14.15,1026.5,1196
2024-10-31 14:00:00,1196.56,14.16,1027,1195.6
2024-10-31 13:00:00,1196.67,14.17,1027.4,1195.3
2024-10-31 12:00:00,1196.76,14.15,1027.8,1195
2024-10-31 11:00:00,1196.64,14.15,1028,1194.7
2024-10-31 10:00:00,1196.15,14.19,1027.9,1194.3
2024-10-31 09:00:00,1196.08,14.18,1028.1,1194
2024-10-31 08:00:00,1195.96,14.15,1028.2,1193.8
2024-10-31 07:00:00,1195.84,14.16,1028,1193.9
2024-10-31 06:00:00,1195.67,14.19,1027.9,1193.8
2024-10-31 05:00:00,1195.56,14.18,1027.9,1193.7
2024-10-31 04:00:00,1195.54,14.15,1028.1,1193.5
2024-10-31 03:00:00,1195.79,14.16,1028.3,1193.5
2024-10-31 02:00:00,1195.87,14.16,1028.6,1193.3
2024-10-31 01:00:00,1196.03,14.18,1028.6,1193.5
2024-10-31 00:00:00,1196.01,14.16,1028.6,1193.4
2024-10-30 23:00:00,1196.1,14.19,1028.8,1193.3
2024-10-30 22:00:00,1196.37,14.16,1028.7,1193.7
2024-10-30 21:00:00,1196.64,14.17,1028.5,1194.2
2024-10-30 20:00:00,1196.6,14.16,1028.7,1193.9
2024-10-30 19:00:00,1196.54,14.16,1028.7,1193.9
2024-10-30 18:00:00,1196.44,14.18,1028.4,1194.1
2024-10-30 17:00:00,1196.35,14.17,1028.1,1194.3
2024-10-30 16:00:00,1196.38,14.19,1028,1194.4
2024-10-30 15:00:00,1196.28,14.17,1028.1,1194.2
2024-10-30 14:00:00,1196.27,14.19,1027.7,1194.6
2024-10-30 13:00:00,1196.18,14.16,1028.2,1194
2024-10-30 12:00:00,1195.85,14.2,1028.6,1193.3
2024-10-30 11:00:00,1195.55,14.2,1028.4,1193.2
2024-10-30 10:00:00,1195.33,14.18,1028.2,1193.2
2024-10-30 09:00:00,1195.13,14.18,1027.9,1193.3
2024-10-30 08:00:00,1194.89,14.18,1027.4,1193.5
2024-10-30 07:00:00,1194.72,14.17,1027.1,1193.7
2024-10-30 06:00:00,1194.51,14.16,1026.7,1193.9
2024-10-30 05:00:00,1194.4,14.16,1026.6,1193.8
2024-10-30 04:00:00,1194.36,14.2,1026.4,1194
2024-10-30 03:00:00,1194.23,14.18,1026.4,1193.9
2024-10-30 02:00:00,1194.15,14.19,1026.2,1194
2024-10-30 01:00:00,1194.03,14.19,1026.1,1194
2024-10-30 00:00:00,1193.87,14.16,1025.8,1194.1
2024-10-29 23:00:00,1193.81,14.19,1025.5,1194.4
2024-10-29 22:00:00,1193.72,14.18,1025.5,1194.3
2024-10-29 21:00:00,1193.62,14.19,1025.1,1194.6
2024-10-29 20:00:00,1193.6,14.2,1025.3,1194.4
2024-10-29 19:00:00,1193.44,14.2,1025.1,1194.4
2024-10-29 18:00:00,1193.32,14.19,1024.7,1194.7
2024-10-29 17:00:00,1193.24,14.19,1024.4,1194.9
2024-10-29 16:00:00,1193.28,14.2,1024.2,1195.1
2024-10-29 15:00:00,1193.22,14.2,1024.2,1195.1
2024-10-29 14:00:00,1193.27,14.2,1024.3,1195
2024-10-29 13:00:00,1193.26,14.2,1024.4,1194.9
2024-10-29 12:00:00,1193.26,14.2,1024.4,1194.9
2024-10-29 11:00:00,1193.16,14.2,1024.6,1194.6
2024-10-29 10:00:00,1193.09,14.21,1024.6,1194.5
2024-10-29 09:00:00,1192.94,14.19,1024.4,1194.6
2024-10-29 08:00:00,1192.84,14.21,1024.1,1194.8
2024-10-29 07:00:00,1192.78,14.21,1023.6,1195.3
2024-10-29 06:00:00,1192.77,14.21,1023.6,1195.2
2024-10-29 05:00:00,1192.75,14.2,1023.5,1195.3
2024-10-29 04:00:00,1192.71,14.2,1023.4,1195.4
2024-10-29 03:00:00,1192.74,14.21,1023.4,1195.4
2024-10-29 02:00:00,1192.76,14.2,1023.5,1195.3
2024-10-29 01:00:00,1192.88,14.2,1023.7,1195.3
2024-10-29 00:00:00,1192.89,14.21,1023.7,1195.3
2024-10-28 23:00:00,1192.84,14.21,1023.7,1195.2
2024-10-28 22:00:00,1192.76,14.19,1023.6,1195.2
2024-10-28 21:00:00,1192.74,14.22,1023.6,1195.2
2024-10-28 20:00:00,1192.56,14.21,1023.4,1195.2
2024-10-28 19:00:00,1193.24,14.21,1023.1,1196.2
2024-10-28 18:00:00,1193.31,14.22,1022.5,1196.9
2024-10-28 17:00:00,1193.36,14.21,1022.3,1197.2
2024-10-28 16:00:00,1193.49,14.24,1022.5,1197.1
2024-10-28 15:00:00,1193.55,14.22,1022.8,1196.9
2024-10-28 14:00:00,1193.56,14.22,1022.8,1196.9
2024-10-28 13:00:00,1193.51,14.21,1022.9,1196.7
2024-10-28 12:00:00,1192.85,14.21,1023.4,1195.5
2024-10-28 11:00:00,1192.93,14.21,1023.5,1195.5
2024-10-28 10:00:00,1192.86,14.2,1023.5,1195.4
2024-10-28 09:00:00,1192.82,14.21,1023.4,1195.5
2024-10-28 08:00:00,1192.73,14.2,1023.2,1195.6
2024-10-28 07:00:00,1192.74,14.22,1023.1,1195.7
2024-10-28 06:00:00,1192.73,14.18,1022.9,1195.9
2024-10-28 05:00:00,1192.84,14.21,1023,1195.9
2024-10-28 04:00:00,1192.89,14.2,1023.1,1195.9
2024-10-28 03:00:00,1193.09,14.2,1023.5,1195.7
2024-10-28 02:00:00,1193.16,14.2,1024.1,1195.1
2024-10-28 01:00:00,1193.19,14.2,1024.3,1195
2024-10-28 00:00:00,1193.19,14.22,1024.4,1194.9
2024-10-27 23:00:00,1193.14,14.21,1024.6,1194.6
2024-10-27 22:00:00,1193.08,14.23,1024.7,1194.4
2024-10-27 21:00:00,1192.87,14.22,1024.7,1194.2
2024-10-27 20:00:00,1192.59,14.21,1024.5,1194.1
2024-10-27 19:00:00,1192.46,14.24,1024,1194.5
2024-10-27 18:00:00,1192.93,14.22,1023.3,1195.7
2024-10-27 17:00:00,1192.73,14.21,1022.8,1196
2024-10-27 16:00:00,1192.61,14.22,1022.5,1196.2
2024-10-27 15:00:00,1192.4,14.23,1022.2,1196.3
2024-10-27 14:00:00,1192.1,14.24,1022.2,1196
2024-10-27 13:00:00,1191.75,14.22,1021.7,1196.1
2024-10-27 12:00:00,1191.47,14.22,1021.5,1196.1
2024-10-27 11:00:00,1190.56,14.22,1021.1,1195.5
2024-10-27 10:00:00,1190.21,14.24,1020.4,1195.9
2024-10-27 09:00:00,1189.81,14.25,1019.8,1196.1
2024-10-27 08:00:00,1189.48,14.24,1019.1,1196.5
2024-10-27 07:00:00,1189.12,14.24,1018.3,1196.9
2024-10-27 06:00:00,1188.85,14.24,1017.3,1197.7
2024-10-27 05:00:00,1188.55,14.26,1016.6,1198.1
2024-10-27 04:00:00,1188.24,14.24,1015.5,1198.9
2024-10-27 03:00:00,1188.13,14.23,1015.1,1199.2
2024-10-27 02:00:00,1188.09,14.24,1015,1199.2
2024-10-27 01:00:00,1188.35,14.25,1014.2,1200.3
2024-10-27 00:00:00,1188.6,14.23,1013.7,1201.1
2024-10-26 23:00:00,1188.97,14.24,1013.9,1201.3
2024-10-26 22:00:00,1189.19,14.25,1014,1201.4
2024-10-26 21:00:00,1189.25,14.24,1014,1201.4
2024-10-26 20:00:00,1189.14,14.25,1013.9,1201.4
2024-10-26 19:00:00,1188.67,14.27,1014,1200.9
2024-10-26 18:00:00,1189.46,14.25,1014,1201.7
2024-10-26 17:00:00,1189.5,14.26,1014,1201.7
2024-10-26 16:00:00,1189.58,14.25,1014.2,1201.6
2024-10-26 15:00:00,1190.22,14.24,1014.7,1201.7
2024-10-26 14:00:00,1190.37,14.24,1015.3,1201.3
2024-10-26 13:00:00,1190.25,14.26,1015.9,1200.5
2024-10-26 12:00:00,1190.18,14.24,1016.4,1199.9
2024-10-26 11:00:00,1190.37,14.25,1016.7,1199.8
2024-10-26 10:00:00,1190.46,14.24,1017,1199.6
2024-10-26 09:00:00,1190.54,14.25,1017.1,1199.6
2024-10-26 08:00:00,1190.58,14.24,1017,1199.7
2024-10-26 07:00:00,1190.79,14.26,1017.1,1199.9
2024-10-26 06:00:00,1190.89,14.25,1017.4,1199.6
2024-10-26 05:00:00,1190.95,14.26,1017.3,1199.8
2024-10-26 04:00:00,1191.08,14.26,1017.5,1199.7
2024-10-26 03:00:00,1191.24,14.25,1017.8,1199.6
2024-10-26 02:00:00,1191.12,14.26,1018.1,1199.2
2024-10-26 01:00:00,1190.99,14.26,1018.2,1198.9
2024-10-26 00:00:00,1191.01,14.26,1018.1,1199.1
2024-10-25 23:00:00,1191.02,14.26,1018,1199.2
2024-10-25 22:00:00,1190.92,14.26,1017.9,1199.2
2024-10-25 21:00:00,1191.7,14.27,1017.4,1200.5
2024-10-25 20:00:00,1191.66,14.26,1017.3,1200.5
2024-10-25 19:00:00,1191.5,14.26,1016.9,1200.8
2024-10-25 18:00:00,1191.57,14.27,1016.5,1201.3
2024-10-25 17:00:00,1191.51,14.25,1016.3,1201.4
2024-10-25 16:00:00,1191.61,14.27,1016.1,1201.7
2024-10-25 15:00:00,1191.77,14.28,1016.3,1201.7
2024-10-25 14:00:00,1191.69,14.26,1016.7,1201.2
2024-10-25 13:00:00,1191.87,14.3,1017,1201.1
2024-10-25 12:00:00,1191.52,14.27,1016.9,1200.8
2024-10-25 11:00:00,1191.41,14.26,1017,1200.6
2024-10-25 10:00:00,1191.4,14.27,1016.9,1200.7
2024-10-25 09:00:00,1191.43,14.29,1016.4,1201.2
2024-10-25 08:00:00,1191.49,14.26,1016.1,1201.6
2024-10-25 07:00:00,1191.74,14.25,1016.1,1201.8
2024-10-25 06:00:00,1191.93,14.26,1016.3,1201.8
2024-10-25 05:00:00,1192.12,14.26,1016.1,1202.2
2024-10-25 04:00:00,1192.44,14.27,1016.4,1202.3
2024-10-25 03:00:00,1192.82,14.28,1016.9,1202.1
2024-10-25 02:00:00,1193.17,14.27,1017.3,1202.1
2024-10-25 01:00:00,1193.45,14.28,1017.7,1202
2024-10-25 00:00:00,1193.88,14.28,1018.2,1201.9
2024-10-24 23:00:00,1194.24,14.28,1018.8,1201.6
2024-10-24 22:00:00,1194.53,14.28,1019.1,1201.6
2024-10-24 21:00:00,1194.87,14.26,1019.7,1201.4
2024-10-24 20:00:00,1195.15,14.27,1020,1201.3
2024-10-24 19:00:00,1195.29,14.29,1020.2,1201.3
2024-10-24 18:00:00,1195.44,14.29,1020.4,1201.2
2024-10-24 17:00:00,1195.92,14.3,1021,1201.1
2024-10-24 16:00:00,1196.6,14.29,1021.6,1201.2
2024-10-24 15:00:00,1197.03,14.28,1022.4,1200.8
2024-10-24 14:00:00,1197.54,14.29,1023.3,1200.4
2024-10-24 13:00:00,1197.9,14.28,1024.2,1199.9
2024-10-24 12:00:00,1198.45,14.29,1025,1199.6
2024-10-24 11:00:00,1198.83,14.27,1025.7,1199.3
2024-10-24 10:00:00,1198.95,14.28,1025.9,1199.2
2024-10-24 09:00:00,1199.1,14.28,1026.2,1199
2024-10-24 08:00:00,1198.97,14.29,1026.2,1198.9
2024-10-24 07:00:00,1199.41,14.28,1026.7,1198.9
2024-10-24 06:00:00,1199.65,14.29,1027.2,1198.6
2024-10-24 05:00:00,1200.12,14.28,1027.7,1198.6
2024-10-24 04:00:00,1200.54,14.31,1028.4,1198.3
2024-10-24 03:00:00,1200.83,14.3,1029.3,1197.7
2024-10-24 02:00:00,1201.13,14.29,1029.9,1197.3
2024-10-24 01:00:00,1201.43,14.3,1030.5,1197
2024-10-24 00:00:00,1201.64,14.29,1031,1196.7
2024-10-23 23:00:00,1201.77,14.28,1031.4,1196.5
2024-10-23 22:00:00,1201.8,14.3,1031.8,1196.1
2024-10-23 21:00:00,1201.83,14.31,1031.9,1196
2024-10-23 20:00:00,1201.42,14.32,1032,1195.5
2024-10-23 19:00:00,1202.47,14.3,1032,1196.6
2024-10-23 18:00:00,1202.15,14.31,1032.1,1196.1
2024-10-23 17:00:00,1202.46,14.31,1032.4,1196.2
2024-10-23 16:00:00,1202.78,14.31,1033,1195.9
2024-10-23 15:00:00,1202.61,14.3,1033.3,1195.4
2024-10-23 14:00:00,1202.07,14.32,1033.8,1194.3
2024-10-23 13:00:00,1202.3,14.31,1034.3,1194.1
2024-10-23 12:00:00,1202.31,14.3,1034.5,1193.9
2024-10-23 11:00:00,1202.03,14.29,1034.6,1193.5
2024-10-23 10:00:00,1202.07,14.3,1034.3,1193.8
2024-10-23 09:00:00,1201.95,14.32,1034.1,1193.9
2024-10-23 08:00:00,1201.57,14.3,1034.1,1193.5
2024-10-23 07:00:00,1201.3,14.31,1033.8,1193.5
2024-10-23 06:00:00,1201.16,14.31,1033.4,1193.8
2024-10-23 05:00:00,1200.97,14.3,1033.2,1193.8
2024-10-23 04:00:00,1200.74,14.3,1033.1,1193.7
2024-10-23 03:00:00,1200.69,14.31,1033,1193.7
2024-10-23 02:00:00,1200.59,14.32,1032.9,1193.7
2024-10-23 01:00:00,1200.4,14.31,1032.7,1193.7
2024-10-23 00:00:00,1200.2,14.32,1032.4,1193.8
2024-10-22 23:00:00,1199.95,14.33,1032.4,1193.6
2024-10-22 22:00:00,1199.58,14.32,1032.1,1193.5
2024-10-22 21:00:00,1199.21,14.32,1031.7,1193.6
2024-10-22 20:00:00,1198.59,14.33,1031.1,1193.5
2024-10-22 19:00:00,1198.64,14.35,1030.5,1194.2
2024-10-22 18:00:00,1198.23,14.34,1029.8,1194.5
2024-10-22 17:00:00,1197.99,14.34,1029.4,1194.7
2024-10-22 16:00:00,1197.61,14.34,1029.2,1194.5
2024-10-22 15:00:00,1196.5,14.35,1029,1193.5
2024-10-22 14:00:00,1196.48,14.33,1029.1,1193.4
2024-10-22 13:00:00,1196.21,14.33,1029,1193.2
2024-10-22 12:00:00,1195.6,14.36,1028.7,1192.9
2024-10-22 11:00:00,1195.17,14.33,1028.3,1192.9
2024-10-22 10:00:00,1194.24,14.31,1027.9,1192.4
2024-10-22 09:00:00,1193.65,14.33,1027.1,1192.6
2024-10-22 08:00:00,1193.21,14.35,1026.3,1192.9
2024-10-22 07:00:00,1192.67,14.34,1025.8,1192.9
2024-10-22 06:00:00,1192.05,14.34,1025.3,1192.8
2024-10-22 05:00:00,1191.84,14.33,1024.4,1193.5
2024-10-22 04:00:00,1191.4,14.35,1023.6,1193.8
2024-10-22 03:00:00,1191,14.36,1023.3,1193.7
2024-10-22 02:00:00,1190.85,14.34,1021.9,1195
2024-10-22 01:00:00,1190.25,14.34,1022.1,1194.2
2024-10-22 00:00:00,1189.58,14.35,1020.6,1195.1
2024-10-21 23:00:00,1189.57,14.34,1020.7,1194.9
2024-10-21 22:00:00,1189.55,14.35,1020.4,1195.2
2024-10-21 21:00:00,1190,14.35,1021.1,1195
2024-10-21 20:00:00,1190.05,14.33,1021.6,1194.5
2024-10-21 19:00:00,1190.21,14.36,1022.3,1194
2024-10-21 18:00:00,1190.46,14.36,1022.8,1193.7
2024-10-21 17:00:00,1190.53,14.37,1022.5,1194.1
2024-10-21 16:00:00,1190.34,14.35,1022.8,1193.6
2024-10-21 15:00:00,1190.57,14.34,1023.4,1193.2
2024-10-21 14:00:00,1190.11,14.36,1023.4,1192.7
2024-10-21 13:00:00,1189.9,14.35,1023.3,1192.6
2024-10-21 12:00:00,1189.49,14.34,1023.6,1191.9
2024-10-21 11:00:00,1189.02,14.34,1022.8,1192.2
2024-10-21 10:00:00,1188.5,14.36,1022.1,1192.4
2024-10-21 09:00:00,1188.03,14.36,1021.4,1192.7
2024-10-21 08:00:00,1187.6,14.35,1020.3,1193.3
2024-10-21 07:00:00,1187.36,14.36,1019.9,1193.5
2024-10-21 06:00:00,1187.13,14.35,1019.4,1193.8
2024-10-21 05:00:00,1186.94,14.37,1019.1,1193.9
2024-10-21 04:00:00,1186.67,14.35,1018.7,1194
2024-10-21 03:00:00,1186.74,14.37,1018.5,1194.3
2024-10-21 02:00:00,1186.27,14.37,1018.1,1194.2
2024-10-21 01:00:00,1185.96,14.37,1017.3,1194.7
2024-10-21 00:00:00,1185.73,14.37,1015.9,1195.9
2024-10-20 23:00:00,1185.65,14.38,1015.5,1196.2
2024-10-20 22:00:00,1185.63,14.38,1015.3,1196.4
2024-10-20 21:00:00,1185.51,14.36,1015.2,1196.4
2024-10-20 20:00:00,1185.52,14.4,1014.9,1196.7
2024-10-20 19:00:00,1185.46,14.37,1014.3,1197.3
2024-10-20 18:00:00,1185.66,14.38,1014.2,1197.6
2024-10-20 17:00:00,1185.8,14.37,1014.1,1197.8
2024-10-20 16:00:00,1185.88,14.38,1014.2,1197.8
2024-10-20 15:00:00,1185.97,14.37,1015,1197.1
2024-10-20 14:00:00,1186.12,14.38,1015.3,1196.9
2024-10-20 13:00:00,1186.66,14.45,1016.1,1196.7
2024-10-20 12:00:00,1186.72,14.37,1016.4,1196.4
2024-10-20 11:00:00,1186.22,14.37,1016.7,1195.6
2024-10-20 10:00:00,1186.28,14.38,1016.7,1195.7
2024-10-20 09:00:00,1186.23,14.37,1016.9,1195.4
2024-10-20 08:00:00,1186.19,14.38,1017.4,1194.9
2024-10-20 07:00:00,1186.13,14.38,1016.9,1195.3
2024-10-20 06:00:00,1186.12,14.39,1017.2,1195
2024-10-20 05:00:00,1185.99,14.39,1016.9,1195.2
2024-10-20 04:00:00,1185.99,14.38,1016.9,1195.2
2024-10-20 03:00:00,1185.97,14.38,1017.2,1194.8
2024-10-20 02:00:00,1186.25,14.39,1017.4,1194.9
2024-10-20 01:00:00,1186.17,14.39,1017.2,1195
2024-10-20 00:00:00,1186.03,14.38,1017,1195.1
2024-10-19 23:00:00,1185.94,14.39,1016.9,1195.1
2024-10-19 22:00:00,1185.85,14.41,1016.7,1195.2
2024-10-19 21:00:00,1185.44,14.39,1016.3,1195.2
2024-10-19 20:00:00,1185.19,14.39,1015.8,1195.5
2024-10-19 19:00:00,1185.31,14.39,1015.4,1196
2024-10-19 18:00:00,1184.98,14.4,1015.2,1195.9
2024-10-19 17:00:00,1184.88,14.4,1014.7,1196.3
2024-10-19 16:00:00,1184.68,14.41,1014.3,1196.5
2024-10-19 15:00:00,1184.36,14.42,1013.9,1196.6
2024-10-19 14:00:00,1184.29,14.4,1013.9,1196.5
2024-10-19 13:00:00,1184.52,14.41,1014.3,1196.3
2024-10-19 12:00:00,1184.19,14.42,1013.9,1196.4
2024-10-19 11:00:00,1183.82,14.39,1013.6,1196.3
2024-10-19 10:00:00,1184.24,14.41,1013.5,1196.8
2024-10-19 09:00:00,1184.12,14.39,1013.2,1197
2024-10-19 08:00:00,1183.97,14.39,1012.8,1197.3
2024-10-19 07:00:00,1183.9,14.4,1012.4,1197.6
2024-10-19 06:00:00,1183.72,14.4,1012.3,1197.5
2024-10-19 05:00:00,1183.92,14.4,1012.4,1197.6
2024-10-19 04:00:00,1183.75,14.4,1012.4,1197.5
2024-10-19 03:00:00,1184.29,14.42,1012.7,1197.7
2024-10-19 02:00:00,1184.3,14.41,1012.5,1197.9
2024-10-19 01:00:00,1184.32,14.39,1012.6,1197.8
2024-10-19 00:00:00,1184.58,14.39,1012.4,1198.3
2024-10-18 23:00:00,1184.72,14.39,1012.7,1198.2
2024-10-18 22:00:00,1184.84,14.41,1013,1198
2024-10-18 21:00:00,1184.58,14.41,1013.2,1197.5
2024-10-18 20:00:00,1184.24,14.43,1013.4,1197
2024-10-18 19:00:00,1184.12,14.43,1012.9,1197.3
2024-10-18 18:00:00,1184.13,14.42,1012.6,1197.7
2024-10-18 17:00:00,1184.98,14.47,1012.7,1198.4
2024-10-18 16:00:00,1184.91,14.42,1012.9,1198.1
2024-10-18 15:00:00,1184.41,14.42,1012.7,1197.8
2024-10-18 14:00:00,1184.26,14.43,1012.7,1197.7
2024-10-18 13:00:00,1184.5,14.45,1013.1,1197.5
2024-10-18 12:00:00,1185.02,14.41,1014,1197.1
2024-10-18 11:00:00,1185.16,14.41,1014.2,1197.1
2024-10-18 10:00:00,1185.15,14.42,1014.3,1197
2024-10-18 09:00:00,1185.02,14.42,1014.1,1197
2024-10-18 08:00:00,1184.79,14.41,1013.9,1197
2024-10-18 07:00:00,1184.76,14.43,1013.2,1197.7
2024-10-18 06:00:00,1184.73,14.42,1013.2,1197.7
2024-10-18 05:00:00,1184.75,14.42,1013.3,1197.6
2024-10-18 04:00:00,1184.75,14.43,1013.5,1197.4
2024-10-18 03:00:00,1184.65,14.43,1013.5,1197.3
2024-10-18 02:00:00,1184.62,14.42,1013.5,1197.2
2024-10-18 01:00:00,1184.61,14.42,1013.3,1197.4
2024-10-18 00:00:00,1184.28,14.43,1013.4,1197
2024-10-17 23:00:00,1183.97,14.44,1013.3,1196.8
2024-10-17 22:00:00,1183.81,14.43,1013.2,1196.7
2024-10-17 21:00:00,1183.93,14.42,1012.9,1197.1
2024-10-17 20:00:00,1183.39,14.43,1012.7,1196.8
2024-10-17 19:00:00,1183.8,14.44,1012.2,1197.7
2024-10-17 18:00:00,1183.86,14.46,1011.7,1198.3
2024-10-17 17:00:00,1183.67,14.46,1011.2,1198.6
2024-10-17 16:00:00,1183.5,14.45,1011,1198.6
2024-10-17 15:00:00,1183.32,14.46,1010.9,1198.6
2024-10-17 14:00:00,1183.06,14.46,1010.9,1198.3
2024-10-17 13:00:00,1183,14.45,1010.9,1198.2
2024-10-17 12:00:00,1182.39,14.43,1010.5,1198
2024-10-17 11:00:00,1182.01,14.44,1009.8,1198.3
2024-10-17 10:00:00,1181.73,14.43,1008.8,1199.1
2024-10-17 09:00:00,1181.47,14.43,1007.8,1199.8
2024-10-17 08:00:00,1181.37,14.43,1007,1200.6
2024-10-17 07:00:00,1181.34,14.42,1006.4,1201.1
2024-10-17 06:00:00,1181.06,14.44,1006.2,1201.1
2024-10-17 05:00:00,1181.19,14.44,1006,1201.4
2024-10-17 04:00:00,1181.42,14.44,1006.3,1201.3
2024-10-17 03:00:00,1181.8,14.44,1006.7,1201.3
2024-10-17 02:00:00,1181.9,14.45,1006.7,1201.4
2024-10-17 01:00:00,1181.82,14.45,1006.8,1201.2
2024-10-17 00:00:00,1181.51,14.44,1007.3,1200.4
2024-10-16 23:00:00,1181.19,14.45,1007.2,1200.2
2024-10-16 22:00:00,1181.27,14.45,1007.1,1200.3
2024-10-16 21:00:00,1182.42,14.45,1007.2,1201.4
2024-10-16 20:00:00,1182.86,14.47,1007.3,1201.8
2024-10-16 19:00:00,1182.92,14.46,1007.1,1202
2024-10-16 18:00:00,1183.2,14.48,1007,1202.4
2024-10-16 17:00:00,1183.44,14.49,1007,1202.7
2024-10-16 16:00:00,1183.62,14.49,1007.6,1202.2
2024-10-16 15:00:00,1183.85,14.47,1008,1202.1
2024-10-16 14:00:00,1184.06,14.45,1008.5,1201.8
2024-10-16 13:00:00,1184.2,14.46,1009.1,1201.3
